D,Proposed,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,ProposedLTT,ProposedLTB,ProposedLTT2,ProposedLTTv2
773.0,89.78515625,89.53515625,68.2021484375,196.2021484375,37.2021484375,179.5712890625,1643.142578125,53.0712890625,89.78515625,26.53515625,90.53515625,216.28515625,10.53564453125
774.0,89.529296875,89.529296875,67.9462890625,195.9462890625,37.1962890625,179.0595703125,1644.119140625,53.0595703125,89.529296875,26.279296875,90.279296875,216.029296875,10.52978515625
775.0,89.529296875,89.529296875,67.9462890625,195.9462890625,37.1962890625,179.0595703125,1644.119140625,53.0595703125,89.529296875,26.279296875,90.279296875,216.029296875,10.52978515625
776.0,89.271484375,89.271484375,67.6884765625,195.6884765625,37.1884765625,178.5439453125,1645.087890625,53.0439453125,89.271484375,26.521484375,90.521484375,215.771484375,10.52197265625
777.0,89.271484375,89.271484375,67.6884765625,195.6884765625,37.1884765625,178.5439453125,1645.087890625,53.0439453125,89.271484375,26.521484375,90.521484375,215.771484375,10.52197265625
778.0,89.01171875,88.76171875,67.4287109375,195.4287109375,37.1787109375,178.0244140625,1646.048828125,53.0244140625,89.01171875,26.26171875,90.26171875,215.51171875,10.51220703125
779.0,89.01171875,88.76171875,67.4287109375,195.4287109375,37.1787109375,178.0244140625,1646.048828125,53.0244140625,89.01171875,26.26171875,90.26171875,215.51171875,10.51220703125
780.0,88.75,88.5,67.1669921875,195.1669921875,37.1669921875,177.5009765625,1647.001953125,53.0009765625,88.75,26.5,90.5,215.25,10.50048828125
781.0,88.75,88.5,67.1669921875,195.1669921875,37.1669921875,177.5009765625,1647.001953125,53.0009765625,88.75,26.5,90.5,215.25,10.50048828125
782.0,88.486328125,88.486328125,66.9033203125,194.9033203125,37.1533203125,176.9736328125,1647.947265625,52.9736328125,88.486328125,26.236328125,90.236328125,214.986328125,10.48681640625
783.0,88.486328125,88.486328125,66.9033203125,194.9033203125,37.1533203125,176.9736328125,1647.947265625,52.9736328125,88.486328125,26.236328125,90.236328125,214.986328125,10.48681640625
784.0,88.220703125,88.220703125,66.6376953125,194.6376953125,37.1376953125,176.4423828125,1648.884765625,52.9423828125,88.220703125,26.470703125,90.470703125,214.720703125,10.47119140625
785.0,88.220703125,88.220703125,66.6376953125,194.6376953125,37.1376953125,176.4423828125,1648.884765625,52.9423828125,88.220703125,26.470703125,90.470703125,214.720703125,10.47119140625
786.0,87.953125,87.703125,66.3701171875,194.3701171875,37.1201171875,175.9072265625,1649.814453125,52.9072265625,87.953125,26.203125,90.203125,214.453125,10.45361328125
787.0,87.953125,87.703125,66.3701171875,194.3701171875,37.1201171875,175.9072265625,1649.814453125,52.9072265625,87.953125,26.203125,90.203125,214.453125,10.45361328125
788.0,87.68359375,87.43359375,66.1005859375,194.1005859375,37.1005859375,175.3681640625,1650.736328125,52.8681640625,87.68359375,26.43359375,90.43359375,214.18359375,10.43408203125
789.0,87.68359375,87.43359375,66.1005859375,194.1005859375,37.1005859375,175.3681640625,1650.736328125,52.8681640625,87.68359375,26.43359375,90.43359375,214.18359375,10.43408203125
790.0,87.412109375,87.412109375,65.8291015625,193.8291015625,37.0791015625,174.8251953125,1651.650390625,52.8251953125,87.412109375,26.162109375,90.162109375,213.912109375,10.41259765625
791.0,87.412109375,87.412109375,65.8291015625,193.8291015625,37.0791015625,174.8251953125,1651.650390625,52.8251953125,87.412109375,26.162109375,90.162109375,213.912109375,10.41259765625
792.0,87.138671875,87.138671875,65.5556640625,193.5556640625,37.0556640625,174.2783203125,1652.556640625,52.7783203125,87.138671875,26.388671875,90.388671875,213.638671875,10.38916015625
793.0,87.138671875,87.138671875,65.5556640625,193.5556640625,37.0556640625,174.2783203125,1652.556640625,52.7783203125,87.138671875,26.388671875,90.388671875,213.638671875,10.38916015625
794.0,86.86328125,86.61328125,65.2802734375,193.2802734375,37.0302734375,173.7275390625,1653.455078125,52.7275390625,86.86328125,26.11328125,90.11328125,213.36328125,10.36376953125
795.0,86.86328125,86.61328125,65.2802734375,193.2802734375,37.0302734375,173.7275390625,1653.455078125,52.7275390625,86.86328125,26.11328125,90.11328125,213.36328125,10.36376953125
796.0,86.5859375,86.3359375,65.0029296875,193.0029296875,37.0029296875,173.1728515625,1654.345703125,52.6728515625,86.5859375,26.3359375,90.3359375,213.0859375,10.33642578125
797.0,86.5859375,86.3359375,65.0029296875,193.0029296875,37.0029296875,173.1728515625,1654.345703125,52.6728515625,86.5859375,26.3359375,90.3359375,213.0859375,10.33642578125
798.0,86.306640625,86.306640625,64.7236328125,192.7236328125,36.9736328125,172.6142578125,1655.228515625,52.6142578125,86.306640625,26.056640625,90.056640625,212.806640625,10.30712890625
799.0,86.306640625,86.306640625,64.7236328125,192.7236328125,36.9736328125,172.6142578125,1655.228515625,52.6142578125,86.306640625,26.056640625,90.056640625,212.806640625,10.30712890625
800.0,86.025390625,86.025390625,64.4423828125,192.4423828125,36.9423828125,172.0517578125,1656.103515625,52.5517578125,86.025390625,26.275390625,90.275390625,212.525390625,10.27587890625
801.0,86.025390625,86.025390625,64.4423828125,192.4423828125,36.9423828125,172.0517578125,1656.103515625,52.5517578125,86.025390625,26.275390625,90.275390625,212.525390625,10.27587890625
802.0,85.7421875,85.4921875,64.1591796875,192.1591796875,36.9091796875,171.4853515625,1656.970703125,52.4853515625,85.7421875,25.9921875,89.9921875,212.2421875,10.24267578125
803.0,85.7421875,85.4921875,64.1591796875,192.1591796875,36.9091796875,171.4853515625,1656.970703125,52.4853515625,85.7421875,25.9921875,89.9921875,212.2421875,10.24267578125
804.0,85.45703125,85.20703125,63.8740234375,191.8740234375,36.8740234375,170.9150390625,1657.830078125,52.4150390625,85.45703125,26.20703125,90.20703125,211.95703125,10.20751953125
805.0,85.45703125,85.20703125,63.8740234375,191.8740234375,36.8740234375,170.9150390625,1657.830078125,52.4150390625,85.45703125,26.20703125,90.20703125,211.95703125,10.20751953125
806.0,85.169921875,85.169921875,63.5869140625,191.5869140625,36.8369140625,170.3408203125,1658.681640625,52.3408203125,85.169921875,25.919921875,89.919921875,211.669921875,10.17041015625
807.0,85.169921875,85.169921875,63.5869140625,191.5869140625,36.8369140625,170.3408203125,1658.681640625,52.3408203125,85.169921875,25.919921875,89.919921875,211.669921875,10.17041015625
808.0,84.880859375,84.880859375,63.2978515625,191.2978515625,36.7978515625,169.7626953125,1659.525390625,52.2626953125,84.880859375,26.130859375,90.130859375,211.380859375,10.13134765625
809.0,84.880859375,84.880859375,63.2978515625,191.2978515625,36.7978515625,169.7626953125,1659.525390625,52.2626953125,84.880859375,26.130859375,90.130859375,211.380859375,10.13134765625
810.0,84.58984375,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1660.361328125,52.1806640625,84.58984375,25.83984375,89.83984375,211.08984375,10.09033203125
811.0,84.58984375,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1660.361328125,52.1806640625,84.58984375,25.83984375,89.83984375,211.08984375,10.09033203125
812.0,84.296875,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1661.189453125,52.0947265625,84.296875,26.046875,90.046875,210.796875,10.04736328125
813.0,84.296875,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1661.189453125,52.0947265625,84.296875,26.046875,90.046875,210.796875,10.04736328125
814.0,84.001953125,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1662.009765625,52.0048828125,84.001953125,25.751953125,89.751953125,210.501953125,10.00244140625
815.0,84.001953125,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1662.009765625,52.0048828125,84.001953125,25.751953125,89.751953125,210.501953125,10.00244140625
816.0,83.705078125,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1662.822265625,51.9111328125,83.705078125,25.955078125,89.955078125,210.205078125,9.95556640625
817.0,83.705078125,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1662.822265625,51.9111328125,83.705078125,25.955078125,89.955078125,210.205078125,9.95556640625
818.0,83.40625,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1663.626953125,51.8134765625,83.40625,25.65625,89.65625,209.90625,9.90673828125
819.0,83.40625,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1663.626953125,51.8134765625,83.40625,25.65625,89.65625,209.90625,9.90673828125
820.0,83.10546875,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1664.423828125,51.7119140625,83.10546875,25.85546875,89.85546875,209.60546875,9.85595703125
821.0,83.10546875,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1664.423828125,51.7119140625,83.10546875,25.85546875,89.85546875,209.60546875,9.85595703125
822.0,82.802734375,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1665.212890625,51.6064453125,82.802734375,25.552734375,89.552734375,209.302734375,9.80322265625
823.0,82.802734375,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1665.212890625,51.6064453125,82.802734375,25.552734375,89.552734375,209.302734375,9.80322265625
824.0,82.498046875,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1665.994140625,51.4970703125,82.498046875,25.748046875,89.748046875,208.998046875,9.74853515625
825.0,82.498046875,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1665.994140625,51.4970703125,82.498046875,25.748046875,89.748046875,208.998046875,9.74853515625
826.0,82.19140625,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1666.767578125,51.3837890625,82.19140625,25.44140625,89.44140625,208.69140625,9.69189453125
827.0,82.19140625,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1666.767578125,51.3837890625,82.19140625,25.44140625,89.44140625,208.69140625,9.69189453125
828.0,81.8828125,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1667.533203125,51.2666015625,81.8828125,25.6328125,89.6328125,208.3828125,9.63330078125
829.0,81.8828125,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1667.533203125,51.2666015625,81.8828125,25.6328125,89.6328125,208.3828125,9.63330078125
830.0,81.572265625,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1668.291015625,51.1455078125,81.572265625,25.322265625,89.322265625,208.072265625,9.57275390625
831.0,81.572265625,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1668.291015625,51.1455078125,81.572265625,25.322265625,89.322265625,208.072265625,9.57275390625
832.0,81.259765625,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1669.041015625,51.0205078125,81.259765625,25.509765625,89.509765625,207.759765625,9.51025390625
833.0,81.259765625,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1669.041015625,51.0205078125,81.259765625,25.509765625,89.509765625,207.759765625,9.51025390625
834.0,80.9453125,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1669.783203125,50.8916015625,80.9453125,25.1953125,89.1953125,207.4453125,9.44580078125
835.0,80.9453125,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1669.783203125,50.8916015625,80.9453125,25.1953125,89.1953125,207.4453125,9.44580078125
836.0,80.62890625,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1670.517578125,50.7587890625,80.62890625,25.37890625,89.37890625,207.12890625,9.37939453125
837.0,80.62890625,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1670.517578125,50.7587890625,80.62890625,25.37890625,89.37890625,207.12890625,9.37939453125
838.0,80.310546875,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1671.244140625,50.6220703125,80.310546875,25.060546875,89.060546875,206.810546875,9.31103515625
839.0,80.310546875,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1671.244140625,50.6220703125,80.310546875,25.060546875,89.060546875,206.810546875,9.31103515625
840.0,79.990234375,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1671.962890625,50.4814453125,79.990234375,25.240234375,89.240234375,206.490234375,9.24072265625
841.0,79.990234375,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1671.962890625,50.4814453125,79.990234375,25.240234375,89.240234375,206.490234375,9.24072265625
842.0,79.66796875,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1672.673828125,50.3369140625,79.66796875,24.91796875,88.91796875,206.16796875,9.16845703125
843.0,79.66796875,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1672.673828125,50.3369140625,79.66796875,24.91796875,88.91796875,206.16796875,9.16845703125
844.0,79.34375,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1673.376953125,50.1884765625,79.34375,25.09375,89.09375,205.84375,9.09423828125
845.0,79.34375,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1673.376953125,50.1884765625,79.34375,25.09375,89.09375,205.84375,9.09423828125
846.0,79.017578125,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1674.072265625,50.0361328125,79.017578125,24.767578125,88.767578125,205.517578125,9.01806640625
847.0,79.017578125,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1674.072265625,50.0361328125,79.017578125,24.767578125,88.767578125,205.517578125,9.01806640625
848.0,78.689453125,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1674.759765625,49.8798828125,78.689453125,24.939453125,88.939453125,205.189453125,8.93994140625
849.0,78.689453125,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1674.759765625,49.8798828125,78.689453125,24.939453125,88.939453125,205.189453125,8.93994140625
850.0,78.359375,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,1675.439453125,49.7197265625,78.359375,24.609375,88.609375,204.859375,8.85986328125
851.0,78.359375,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,1675.439453125,49.7197265625,78.359375,24.609375,88.609375,204.859375,8.85986328125
852.0,78.02734375,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,1676.111328125,49.5556640625,78.02734375,24.77734375,88.77734375,204.52734375,8.77783203125
853.0,78.02734375,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,1676.111328125,49.5556640625,78.02734375,24.77734375,88.77734375,204.52734375,8.77783203125
854.0,77.693359375,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,1676.775390625,49.3876953125,77.693359375,24.443359375,88.443359375,204.193359375,8.69384765625
855.0,77.693359375,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,1676.775390625,49.3876953125,77.693359375,24.443359375,88.443359375,204.193359375,8.69384765625
856.0,77.357421875,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,1677.431640625,49.2158203125,77.357421875,24.607421875,88.607421875,203.857421875,8.60791015625
857.0,77.357421875,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,1677.431640625,49.2158203125,77.357421875,24.607421875,88.607421875,203.857421875,8.60791015625
858.0,77.01953125,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,1678.080078125,49.0400390625,77.01953125,24.26953125,88.26953125,203.51953125,8.52001953125
859.0,77.01953125,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,1678.080078125,49.0400390625,77.01953125,24.26953125,88.26953125,203.51953125,8.52001953125
860.0,76.6796875,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,1678.720703125,48.8603515625,76.6796875,24.4296875,88.4296875,203.1796875,8.43017578125
861.0,76.6796875,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,1678.720703125,48.8603515625,76.6796875,24.4296875,88.4296875,203.1796875,8.43017578125
862.0,76.337890625,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,1679.353515625,48.6767578125,76.337890625,24.087890625,88.087890625,202.837890625,8.33837890625
863.0,76.337890625,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,1679.353515625,48.6767578125,76.337890625,24.087890625,88.087890625,202.837890625,8.33837890625
864.0,75.994140625,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,1679.978515625,48.4892578125,75.994140625,24.244140625,88.244140625,202.494140625,8.24462890625
865.0,75.994140625,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,1679.978515625,48.4892578125,75.994140625,24.244140625,88.244140625,202.494140625,8.24462890625
866.0,75.6484375,75.3984375,54.0654296875,182.0654296875,34.8154296875,151.2978515625,1680.595703125,48.2978515625,75.6484375,23.8984375,87.8984375,202.1484375,8.14892578125
867.0,75.6484375,75.3984375,54.0654296875,182.0654296875,34.8154296875,151.2978515625,1680.595703125,48.2978515625,75.6484375,23.8984375,87.8984375,202.1484375,8.14892578125
868.0,75.30078125,75.05078125,53.7177734375,181.7177734375,34.7177734375,150.6025390625,1681.205078125,48.1025390625,75.30078125,24.05078125,88.05078125,201.80078125,8.05126953125
869.0,75.30078125,75.05078125,53.7177734375,181.7177734375,34.7177734375,150.6025390625,1681.205078125,48.1025390625,75.30078125,24.05078125,88.05078125,201.80078125,8.05126953125
870.0,74.951171875,74.951171875,53.3681640625,181.3681640625,34.6181640625,149.9033203125,1681.806640625,47.9033203125,74.951171875,23.701171875,87.701171875,201.451171875,7.95166015625
871.0,74.951171875,74.951171875,53.3681640625,181.3681640625,34.6181640625,149.9033203125,1681.806640625,47.9033203125,74.951171875,23.701171875,87.701171875,201.451171875,7.95166015625
872.0,74.599609375,74.599609375,53.0166015625,181.0166015625,34.5166015625,149.2001953125,1682.400390625,47.7001953125,74.599609375,23.849609375,87.849609375,201.099609375,7.85009765625
873.0,74.599609375,74.599609375,53.0166015625,181.0166015625,34.5166015625,149.2001953125,1682.400390625,47.7001953125,74.599609375,23.849609375,87.849609375,201.099609375,7.85009765625
874.0,74.24609375,73.99609375,52.6630859375,180.6630859375,34.4130859375,148.4931640625,1682.986328125,47.4931640625,74.24609375,23.49609375,87.49609375,200.74609375,7.74658203125
875.0,74.24609375,73.99609375,52.6630859375,180.6630859375,34.4130859375,148.4931640625,1682.986328125,47.4931640625,74.24609375,23.49609375,87.49609375,200.74609375,7.74658203125
876.0,73.890625,73.640625,52.3076171875,180.3076171875,34.3076171875,147.7822265625,1683.564453125,47.2822265625,73.890625,23.640625,87.640625,200.390625,7.64111328125
877.0,73.890625,73.640625,52.3076171875,180.3076171875,34.3076171875,147.7822265625,1683.564453125,47.2822265625,73.890625,23.640625,87.640625,200.390625,7.64111328125
878.0,73.533203125,73.533203125,51.9501953125,179.9501953125,34.2001953125,147.0673828125,1684.134765625,47.0673828125,73.533203125,23.283203125,87.283203125,200.033203125,7.53369140625
879.0,73.533203125,73.533203125,51.9501953125,179.9501953125,34.2001953125,147.0673828125,1684.134765625,47.0673828125,73.533203125,23.283203125,87.283203125,200.033203125,7.53369140625
880.0,73.173828125,73.173828125,51.5908203125,179.5908203125,34.0908203125,146.3486328125,1684.697265625,46.8486328125,73.173828125,23.423828125,87.423828125,199.673828125,7.42431640625
881.0,73.173828125,73.173828125,51.5908203125,179.5908203125,34.0908203125,146.3486328125,1684.697265625,46.8486328125,73.173828125,23.423828125,87.423828125,199.673828125,7.42431640625
882.0,72.8125,72.5625,51.2294921875,179.2294921875,33.9794921875,145.6259765625,1685.251953125,46.6259765625,72.8125,23.0625,87.0625,199.3125,7.31298828125
883.0,72.8125,72.5625,51.2294921875,179.2294921875,33.9794921875,145.6259765625,1685.251953125,46.6259765625,72.8125,23.0625,87.0625,199.3125,7.31298828125
884.0,72.44921875,72.19921875,50.8662109375,178.8662109375,33.8662109375,144.8994140625,1685.798828125,46.3994140625,72.44921875,23.19921875,87.19921875,198.94921875,7.19970703125
885.0,72.44921875,72.19921875,50.8662109375,178.8662109375,33.8662109375,144.8994140625,1685.798828125,46.3994140625,72.44921875,23.19921875,87.19921875,198.94921875,7.19970703125
886.0,72.083984375,72.083984375,50.5009765625,178.5009765625,33.7509765625,144.1689453125,1686.337890625,46.1689453125,72.083984375,22.833984375,86.833984375,198.583984375,7.08447265625
887.0,72.083984375,72.083984375,50.5009765625,178.5009765625,33.7509765625,144.1689453125,1686.337890625,46.1689453125,72.083984375,22.833984375,86.833984375,198.583984375,7.08447265625
888.0,71.716796875,71.716796875,50.1337890625,178.1337890625,33.6337890625,143.4345703125,1686.869140625,45.9345703125,71.716796875,22.966796875,86.966796875,198.216796875,6.96728515625
889.0,71.716796875,71.716796875,50.1337890625,178.1337890625,33.6337890625,143.4345703125,1686.869140625,45.9345703125,71.716796875,22.966796875,86.966796875,198.216796875,6.96728515625
890.0,71.34765625,71.09765625,49.7646484375,177.7646484375,33.5146484375,142.6962890625,1687.392578125,45.6962890625,71.34765625,22.59765625,86.59765625,197.84765625,6.84814453125
891.0,71.34765625,71.09765625,49.7646484375,177.7646484375,33.5146484375,142.6962890625,1687.392578125,45.6962890625,71.34765625,22.59765625,86.59765625,197.84765625,6.84814453125
892.0,70.9765625,70.7265625,49.3935546875,177.3935546875,33.3935546875,141.9541015625,1687.908203125,45.4541015625,70.9765625,22.7265625,86.7265625,197.4765625,6.72705078125
893.0,70.9765625,70.7265625,49.3935546875,177.3935546875,33.3935546875,141.9541015625,1687.908203125,45.4541015625,70.9765625,22.7265625,86.7265625,197.4765625,6.72705078125
894.0,70.603515625,70.603515625,49.0205078125,177.0205078125,33.2705078125,141.2080078125,1688.416015625,45.2080078125,70.603515625,22.353515625,86.353515625,197.103515625,6.60400390625
895.0,70.603515625,70.603515625,49.0205078125,177.0205078125,33.2705078125,141.2080078125,1688.416015625,45.2080078125,70.603515625,22.353515625,86.353515625,197.103515625,6.60400390625
896.0,70.228515625,70.228515625,48.6455078125,176.6455078125,33.1455078125,140.4580078125,1688.916015625,44.9580078125,70.228515625,22.478515625,86.478515625,196.728515625,14.47900390625
897.0,70.228515625,70.228515625,48.6455078125,176.6455078125,33.1455078125,140.4580078125,1688.916015625,44.9580078125,70.228515625,22.478515625,86.478515625,196.728515625,14.47900390625
898.0,69.8515625,69.6015625,48.2685546875,176.2685546875,33.0185546875,139.7041015625,1689.408203125,44.7041015625,69.8515625,22.1015625,86.1015625,196.3515625,14.35205078125
899.0,69.8515625,69.6015625,48.2685546875,176.2685546875,33.0185546875,139.7041015625,1689.408203125,44.7041015625,69.8515625,22.1015625,86.1015625,196.3515625,14.35205078125
900.0,69.47265625,69.22265625,47.8896484375,175.8896484375,32.8896484375,138.9462890625,1689.892578125,44.4462890625,69.47265625,22.22265625,86.22265625,195.97265625,14.22314453125
901.0,69.47265625,69.22265625,47.8896484375,175.8896484375,32.8896484375,138.9462890625,1689.892578125,44.4462890625,69.47265625,22.22265625,86.22265625,195.97265625,14.22314453125
902.0,69.091796875,69.091796875,47.5087890625,175.5087890625,32.7587890625,138.1845703125,1690.369140625,44.1845703125,69.091796875,21.841796875,85.841796875,195.591796875,14.09228515625
903.0,69.091796875,69.091796875,47.5087890625,175.5087890625,32.7587890625,138.1845703125,1690.369140625,44.1845703125,69.091796875,21.841796875,85.841796875,195.591796875,14.09228515625
904.0,68.708984375,68.708984375,47.1259765625,175.1259765625,32.6259765625,137.4189453125,1690.837890625,43.9189453125,68.708984375,21.958984375,85.958984375,195.208984375,13.95947265625
905.0,68.708984375,68.708984375,47.1259765625,175.1259765625,32.6259765625,137.4189453125,1690.837890625,43.9189453125,68.708984375,21.958984375,85.958984375,195.208984375,13.95947265625
906.0,68.32421875,68.07421875,46.7412109375,174.7412109375,32.4912109375,136.6494140625,1691.298828125,43.6494140625,68.32421875,21.57421875,85.57421875,194.82421875,13.82470703125
907.0,68.32421875,68.07421875,46.7412109375,174.7412109375,32.4912109375,136.6494140625,1691.298828125,43.6494140625,68.32421875,21.57421875,85.57421875,194.82421875,13.82470703125
908.0,67.9375,67.6875,46.3544921875,174.3544921875,32.3544921875,135.8759765625,1691.751953125,43.3759765625,67.9375,21.6875,85.6875,194.4375,13.68798828125
909.0,67.9375,67.6875,46.3544921875,174.3544921875,32.3544921875,135.8759765625,1691.751953125,43.3759765625,67.9375,21.6875,85.6875,194.4375,13.68798828125
910.0,67.548828125,67.548828125,45.9658203125,173.9658203125,32.2158203125,135.0986328125,1692.197265625,43.0986328125,67.548828125,21.298828125,85.298828125,194.048828125,13.54931640625
911.0,67.548828125,67.548828125,45.9658203125,173.9658203125,32.2158203125,135.0986328125,1692.197265625,43.0986328125,67.548828125,21.298828125,85.298828125,194.048828125,13.54931640625
912.0,67.158203125,67.158203125,45.5751953125,173.5751953125,32.0751953125,134.3173828125,1692.634765625,42.8173828125,67.158203125,21.408203125,85.408203125,193.658203125,13.40869140625
913.0,67.158203125,67.158203125,45.5751953125,173.5751953125,32.0751953125,134.3173828125,1692.634765625,42.8173828125,67.158203125,21.408203125,85.408203125,193.658203125,13.40869140625
914.0,66.765625,66.515625,45.1826171875,173.1826171875,31.9326171875,133.5322265625,1693.064453125,42.5322265625,66.765625,21.015625,85.015625,193.265625,13.26611328125
915.0,66.765625,66.515625,45.1826171875,173.1826171875,31.9326171875,133.5322265625,1693.064453125,42.5322265625,66.765625,21.015625,85.015625,193.265625,13.26611328125
916.0,66.37109375,66.12109375,44.7880859375,172.7880859375,31.7880859375,132.7431640625,1693.486328125,42.2431640625,66.37109375,21.12109375,85.12109375,192.87109375,13.12158203125
917.0,66.37109375,66.12109375,44.7880859375,172.7880859375,31.7880859375,132.7431640625,1693.486328125,42.2431640625,66.37109375,21.12109375,85.12109375,192.87109375,13.12158203125
918.0,65.974609375,65.974609375,44.3916015625,172.3916015625,31.6416015625,131.9501953125,1693.900390625,41.9501953125,65.974609375,20.724609375,84.724609375,192.474609375,12.97509765625
919.0,65.974609375,65.974609375,44.3916015625,172.3916015625,31.6416015625,131.9501953125,1693.900390625,41.9501953125,65.974609375,20.724609375,84.724609375,192.474609375,12.97509765625
920.0,65.576171875,65.576171875,43.9931640625,171.9931640625,31.4931640625,131.1533203125,1694.306640625,41.6533203125,65.576171875,20.826171875,84.826171875,192.076171875,12.82666015625
921.0,65.576171875,65.576171875,43.9931640625,171.9931640625,31.4931640625,131.1533203125,1694.306640625,41.6533203125,65.576171875,20.826171875,84.826171875,192.076171875,12.82666015625
922.0,65.17578125,64.92578125,43.5927734375,171.5927734375,31.3427734375,130.3525390625,1694.705078125,41.3525390625,65.17578125,20.42578125,84.42578125,191.67578125,12.67626953125
923.0,65.17578125,64.92578125,43.5927734375,171.5927734375,31.3427734375,130.3525390625,1694.705078125,41.3525390625,65.17578125,20.42578125,84.42578125,191.67578125,12.67626953125
924.0,64.7734375,64.5234375,43.1904296875,171.1904296875,31.1904296875,129.5478515625,1695.095703125,41.0478515625,64.7734375,20.5234375,84.5234375,191.2734375,12.52392578125
925.0,64.7734375,64.5234375,43.1904296875,171.1904296875,31.1904296875,129.5478515625,1695.095703125,41.0478515625,64.7734375,20.5234375,84.5234375,191.2734375,12.52392578125
926.0,64.369140625,64.369140625,42.7861328125,170.7861328125,31.0361328125,128.7392578125,1695.478515625,40.7392578125,64.369140625,20.119140625,84.119140625,190.869140625,12.36962890625
927.0,64.369140625,64.369140625,42.7861328125,170.7861328125,31.0361328125,128.7392578125,1695.478515625,40.7392578125,64.369140625,20.119140625,84.119140625,190.869140625,12.36962890625
928.0,63.962890625,63.962890625,42.3798828125,170.3798828125,30.8798828125,127.9267578125,1695.853515625,40.4267578125,63.962890625,20.212890625,84.212890625,190.462890625,12.21337890625
929.0,63.962890625,63.962890625,42.3798828125,170.3798828125,30.8798828125,127.9267578125,1695.853515625,40.4267578125,63.962890625,20.212890625,84.212890625,190.462890625,12.21337890625
