D,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,S1,S2,S3,S4,S5,Sanyal_98,Li
768.0,90.291015625,68.7080078125,196.7080078125,37.2080078125,180.5830078125,1641.166015625,53.0830078125,90.291015625,90.291015625,26.541015625,10.54150390625,74.54150390625,42.54150390625,37.2080078125,42.291015625
769.0,90.291015625,68.7080078125,196.7080078125,37.2080078125,180.5830078125,1641.166015625,53.0830078125,90.291015625,90.291015625,26.541015625,10.54150390625,74.54150390625,42.54150390625,37.2080078125,42.291015625
770.0,89.7890625,68.4560546875,196.4560546875,37.2060546875,180.0791015625,1642.158203125,53.0791015625,90.0390625,90.0390625,26.2890625,10.53955078125,74.53955078125,42.53955078125,36.9560546875,42.0390625
771.0,89.7890625,68.4560546875,196.4560546875,37.2060546875,180.0791015625,1642.158203125,53.0791015625,90.0390625,90.0390625,26.2890625,10.53955078125,74.53955078125,42.53955078125,36.9560546875,42.0390625
772.0,89.53515625,68.2021484375,196.2021484375,37.2021484375,179.5712890625,1643.142578125,53.0712890625,89.78515625,89.78515625,26.53515625,10.53564453125,74.53564453125,42.53564453125,36.7021484375,41.78515625
773.0,89.53515625,68.2021484375,196.2021484375,37.2021484375,179.5712890625,1643.142578125,53.0712890625,89.78515625,89.78515625,26.53515625,10.53564453125,74.53564453125,42.53564453125,36.7021484375,41.78515625
774.0,89.529296875,67.9462890625,195.9462890625,37.1962890625,179.0595703125,1644.119140625,53.0595703125,89.529296875,89.529296875,26.279296875,10.52978515625,74.52978515625,42.52978515625,36.4462890625,41.529296875
775.0,89.529296875,67.9462890625,195.9462890625,37.1962890625,179.0595703125,1644.119140625,53.0595703125,89.529296875,89.529296875,26.279296875,10.52978515625,74.52978515625,42.52978515625,36.4462890625,41.529296875
776.0,89.271484375,67.6884765625,195.6884765625,37.1884765625,178.5439453125,1645.087890625,53.0439453125,89.271484375,89.271484375,26.521484375,10.52197265625,74.52197265625,42.52197265625,36.1884765625,41.271484375
777.0,89.271484375,67.6884765625,195.6884765625,37.1884765625,178.5439453125,1645.087890625,53.0439453125,89.271484375,89.271484375,26.521484375,10.52197265625,74.52197265625,42.52197265625,36.1884765625,41.271484375
778.0,88.76171875,67.4287109375,195.4287109375,37.1787109375,178.0244140625,1646.048828125,53.0244140625,89.01171875,89.01171875,26.26171875,10.51220703125,74.51220703125,42.51220703125,35.9287109375,41.01171875
779.0,88.76171875,67.4287109375,195.4287109375,37.1787109375,178.0244140625,1646.048828125,53.0244140625,89.01171875,89.01171875,26.26171875,10.51220703125,74.51220703125,42.51220703125,35.9287109375,41.01171875
780.0,88.5,67.1669921875,195.1669921875,37.1669921875,177.5009765625,1647.001953125,53.0009765625,88.75,88.75,26.5,10.50048828125,74.50048828125,42.50048828125,35.6669921875,40.75
781.0,88.5,67.1669921875,195.1669921875,37.1669921875,177.5009765625,1647.001953125,53.0009765625,88.75,88.75,26.5,10.50048828125,74.50048828125,42.50048828125,35.6669921875,40.75
782.0,88.486328125,66.9033203125,194.9033203125,37.1533203125,176.9736328125,1647.947265625,52.9736328125,88.486328125,88.486328125,26.236328125,10.48681640625,74.48681640625,42.48681640625,35.4033203125,40.486328125
783.0,88.486328125,66.9033203125,194.9033203125,37.1533203125,176.9736328125,1647.947265625,52.9736328125,88.486328125,88.486328125,26.236328125,10.48681640625,74.48681640625,42.48681640625,35.4033203125,40.486328125
784.0,88.220703125,66.6376953125,194.6376953125,37.1376953125,176.4423828125,1648.884765625,52.9423828125,88.220703125,88.220703125,26.470703125,10.47119140625,74.47119140625,42.47119140625,35.1376953125,40.220703125
785.0,88.220703125,66.6376953125,194.6376953125,37.1376953125,176.4423828125,1648.884765625,52.9423828125,88.220703125,88.220703125,26.470703125,10.47119140625,74.47119140625,42.47119140625,35.1376953125,40.220703125
786.0,87.703125,66.3701171875,194.3701171875,37.1201171875,175.9072265625,1649.814453125,52.9072265625,87.953125,87.953125,26.203125,10.45361328125,74.45361328125,42.45361328125,34.8701171875,39.953125
787.0,87.703125,66.3701171875,194.3701171875,37.1201171875,175.9072265625,1649.814453125,52.9072265625,87.953125,87.953125,26.203125,10.45361328125,74.45361328125,42.45361328125,34.8701171875,39.953125
788.0,87.43359375,66.1005859375,194.1005859375,37.1005859375,175.3681640625,1650.736328125,52.8681640625,87.68359375,87.68359375,26.43359375,10.43408203125,74.43408203125,42.43408203125,34.6005859375,39.68359375
789.0,87.43359375,66.1005859375,194.1005859375,37.1005859375,175.3681640625,1650.736328125,52.8681640625,87.68359375,87.68359375,26.43359375,10.43408203125,74.43408203125,42.43408203125,34.6005859375,39.68359375
790.0,87.412109375,65.8291015625,193.8291015625,37.0791015625,174.8251953125,1651.650390625,52.8251953125,87.412109375,87.412109375,26.162109375,10.41259765625,74.41259765625,42.41259765625,34.3291015625,39.412109375
791.0,87.412109375,65.8291015625,193.8291015625,37.0791015625,174.8251953125,1651.650390625,52.8251953125,87.412109375,87.412109375,26.162109375,10.41259765625,74.41259765625,42.41259765625,34.3291015625,39.412109375
792.0,87.138671875,65.5556640625,193.5556640625,37.0556640625,174.2783203125,1652.556640625,52.7783203125,87.138671875,87.138671875,26.388671875,10.38916015625,74.38916015625,42.38916015625,34.0556640625,39.138671875
793.0,87.138671875,65.5556640625,193.5556640625,37.0556640625,174.2783203125,1652.556640625,52.7783203125,87.138671875,87.138671875,26.388671875,10.38916015625,74.38916015625,42.38916015625,34.0556640625,39.138671875
794.0,86.61328125,65.2802734375,193.2802734375,37.0302734375,173.7275390625,1653.455078125,52.7275390625,86.86328125,86.86328125,26.11328125,10.36376953125,74.36376953125,42.36376953125,33.7802734375,38.86328125
795.0,86.61328125,65.2802734375,193.2802734375,37.0302734375,173.7275390625,1653.455078125,52.7275390625,86.86328125,86.86328125,26.11328125,10.36376953125,74.36376953125,42.36376953125,33.7802734375,38.86328125
796.0,86.3359375,65.0029296875,193.0029296875,37.0029296875,173.1728515625,1654.345703125,52.6728515625,86.5859375,86.5859375,26.3359375,10.33642578125,74.33642578125,42.33642578125,33.5029296875,38.5859375
797.0,86.3359375,65.0029296875,193.0029296875,37.0029296875,173.1728515625,1654.345703125,52.6728515625,86.5859375,86.5859375,26.3359375,10.33642578125,74.33642578125,42.33642578125,33.5029296875,38.5859375
798.0,86.306640625,64.7236328125,192.7236328125,36.9736328125,172.6142578125,1655.228515625,52.6142578125,86.306640625,86.306640625,26.056640625,10.30712890625,74.30712890625,42.30712890625,33.2236328125,38.306640625
799.0,86.306640625,64.7236328125,192.7236328125,36.9736328125,172.6142578125,1655.228515625,52.6142578125,86.306640625,86.306640625,26.056640625,10.30712890625,74.30712890625,42.30712890625,33.2236328125,38.306640625
800.0,86.025390625,64.4423828125,192.4423828125,36.9423828125,172.0517578125,1656.103515625,52.5517578125,86.025390625,86.025390625,26.275390625,10.27587890625,74.27587890625,42.27587890625,32.9423828125,38.025390625
801.0,86.025390625,64.4423828125,192.4423828125,36.9423828125,172.0517578125,1656.103515625,52.5517578125,86.025390625,86.025390625,26.275390625,10.27587890625,74.27587890625,42.27587890625,32.9423828125,38.025390625
802.0,85.4921875,64.1591796875,192.1591796875,36.9091796875,171.4853515625,1656.970703125,52.4853515625,85.7421875,85.7421875,25.9921875,10.24267578125,74.24267578125,42.24267578125,32.6591796875,37.7421875
803.0,85.4921875,64.1591796875,192.1591796875,36.9091796875,171.4853515625,1656.970703125,52.4853515625,85.7421875,85.7421875,25.9921875,10.24267578125,74.24267578125,42.24267578125,32.6591796875,37.7421875
804.0,85.20703125,63.8740234375,191.8740234375,36.8740234375,170.9150390625,1657.830078125,52.4150390625,85.45703125,85.45703125,26.20703125,10.20751953125,74.20751953125,42.20751953125,32.3740234375,37.45703125
805.0,85.20703125,63.8740234375,191.8740234375,36.8740234375,170.9150390625,1657.830078125,52.4150390625,85.45703125,85.45703125,26.20703125,10.20751953125,74.20751953125,42.20751953125,32.3740234375,37.45703125
806.0,85.169921875,63.5869140625,191.5869140625,36.8369140625,170.3408203125,1658.681640625,52.3408203125,85.169921875,85.169921875,25.919921875,10.17041015625,74.17041015625,42.17041015625,32.0869140625,37.169921875
807.0,85.169921875,63.5869140625,191.5869140625,36.8369140625,170.3408203125,1658.681640625,52.3408203125,85.169921875,85.169921875,25.919921875,10.17041015625,74.17041015625,42.17041015625,32.0869140625,37.169921875
808.0,84.880859375,63.2978515625,191.2978515625,36.7978515625,169.7626953125,1659.525390625,52.2626953125,84.880859375,84.880859375,26.130859375,10.13134765625,74.13134765625,42.13134765625,31.7978515625,36.880859375
809.0,84.880859375,63.2978515625,191.2978515625,36.7978515625,169.7626953125,1659.525390625,52.2626953125,84.880859375,84.880859375,26.130859375,10.13134765625,74.13134765625,42.13134765625,31.7978515625,36.880859375
810.0,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1660.361328125,52.1806640625,84.58984375,84.58984375,25.83984375,10.09033203125,74.09033203125,42.09033203125,31.5068359375,36.58984375
811.0,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1660.361328125,52.1806640625,84.58984375,84.58984375,25.83984375,10.09033203125,74.09033203125,42.09033203125,31.5068359375,36.58984375
812.0,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1661.189453125,52.0947265625,84.296875,84.296875,26.046875,10.04736328125,74.04736328125,42.04736328125,31.2138671875,36.296875
813.0,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1661.189453125,52.0947265625,84.296875,84.296875,26.046875,10.04736328125,74.04736328125,42.04736328125,31.2138671875,36.296875
814.0,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1662.009765625,52.0048828125,84.001953125,84.001953125,25.751953125,10.00244140625,74.00244140625,42.00244140625,30.9189453125,36.001953125
815.0,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1662.009765625,52.0048828125,84.001953125,84.001953125,25.751953125,10.00244140625,74.00244140625,42.00244140625,30.9189453125,36.001953125
816.0,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1662.822265625,51.9111328125,83.705078125,83.705078125,25.955078125,9.95556640625,73.95556640625,41.95556640625,30.6220703125,35.705078125
817.0,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1662.822265625,51.9111328125,83.705078125,83.705078125,25.955078125,9.95556640625,73.95556640625,41.95556640625,30.6220703125,35.705078125
818.0,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1663.626953125,51.8134765625,83.40625,83.40625,25.65625,9.90673828125,73.90673828125,41.90673828125,30.3232421875,35.40625
819.0,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1663.626953125,51.8134765625,83.40625,83.40625,25.65625,9.90673828125,73.90673828125,41.90673828125,30.3232421875,35.40625
820.0,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1664.423828125,51.7119140625,83.10546875,83.10546875,25.85546875,9.85595703125,73.85595703125,41.85595703125,30.0224609375,35.10546875
821.0,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1664.423828125,51.7119140625,83.10546875,83.10546875,25.85546875,9.85595703125,73.85595703125,41.85595703125,30.0224609375,35.10546875
822.0,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1665.212890625,51.6064453125,82.802734375,82.802734375,25.552734375,9.80322265625,73.80322265625,41.80322265625,29.7197265625,34.802734375
823.0,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1665.212890625,51.6064453125,82.802734375,82.802734375,25.552734375,9.80322265625,73.80322265625,41.80322265625,29.7197265625,34.802734375
824.0,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1665.994140625,51.4970703125,82.498046875,82.498046875,25.748046875,9.74853515625,73.74853515625,41.74853515625,29.4150390625,34.498046875
825.0,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1665.994140625,51.4970703125,82.498046875,82.498046875,25.748046875,9.74853515625,73.74853515625,41.74853515625,29.4150390625,34.498046875
826.0,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1666.767578125,51.3837890625,82.19140625,82.19140625,25.44140625,9.69189453125,73.69189453125,41.69189453125,29.1083984375,34.19140625
827.0,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1666.767578125,51.3837890625,82.19140625,82.19140625,25.44140625,9.69189453125,73.69189453125,41.69189453125,29.1083984375,34.19140625
828.0,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1667.533203125,51.2666015625,81.8828125,81.8828125,25.6328125,9.63330078125,73.63330078125,41.63330078125,28.7998046875,33.8828125
829.0,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1667.533203125,51.2666015625,81.8828125,81.8828125,25.6328125,9.63330078125,73.63330078125,41.63330078125,28.7998046875,33.8828125
830.0,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1668.291015625,51.1455078125,81.572265625,81.572265625,25.322265625,9.57275390625,73.57275390625,41.57275390625,28.4892578125,33.572265625
831.0,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1668.291015625,51.1455078125,81.572265625,81.572265625,25.322265625,9.57275390625,73.57275390625,41.57275390625,28.4892578125,33.572265625
832.0,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1669.041015625,51.0205078125,81.259765625,81.259765625,25.509765625,9.51025390625,73.51025390625,41.51025390625,28.1767578125,33.259765625
833.0,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1669.041015625,51.0205078125,81.259765625,81.259765625,25.509765625,9.51025390625,73.51025390625,41.51025390625,28.1767578125,33.259765625
834.0,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1669.783203125,50.8916015625,80.9453125,80.9453125,25.1953125,9.44580078125,73.44580078125,41.44580078125,27.8623046875,32.9453125
835.0,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1669.783203125,50.8916015625,80.9453125,80.9453125,25.1953125,9.44580078125,73.44580078125,41.44580078125,27.8623046875,32.9453125
836.0,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1670.517578125,50.7587890625,80.62890625,80.62890625,25.37890625,9.37939453125,73.37939453125,41.37939453125,27.5458984375,32.62890625
837.0,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1670.517578125,50.7587890625,80.62890625,80.62890625,25.37890625,9.37939453125,73.37939453125,41.37939453125,27.5458984375,32.62890625
838.0,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1671.244140625,50.6220703125,80.310546875,80.310546875,25.060546875,9.31103515625,73.31103515625,41.31103515625,27.2275390625,32.310546875
839.0,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1671.244140625,50.6220703125,80.310546875,80.310546875,25.060546875,9.31103515625,73.31103515625,41.31103515625,27.2275390625,32.310546875
840.0,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1671.962890625,50.4814453125,79.990234375,79.990234375,25.240234375,9.24072265625,73.24072265625,41.24072265625,26.9072265625,31.990234375
841.0,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1671.962890625,50.4814453125,79.990234375,79.990234375,25.240234375,9.24072265625,73.24072265625,41.24072265625,26.9072265625,31.990234375
842.0,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1672.673828125,50.3369140625,79.66796875,79.66796875,24.91796875,9.16845703125,73.16845703125,41.16845703125,26.5849609375,31.66796875
843.0,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1672.673828125,50.3369140625,79.66796875,79.66796875,24.91796875,9.16845703125,73.16845703125,41.16845703125,26.5849609375,31.66796875
844.0,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1673.376953125,50.1884765625,79.34375,79.34375,25.09375,9.09423828125,73.09423828125,41.09423828125,26.2607421875,31.34375
845.0,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1673.376953125,50.1884765625,79.34375,79.34375,25.09375,9.09423828125,73.09423828125,41.09423828125,26.2607421875,31.34375
846.0,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1674.072265625,50.0361328125,79.017578125,79.017578125,24.767578125,9.01806640625,73.01806640625,41.01806640625,25.9345703125,31.017578125
847.0,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1674.072265625,50.0361328125,79.017578125,79.017578125,24.767578125,9.01806640625,73.01806640625,41.01806640625,25.9345703125,31.017578125
848.0,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1674.759765625,49.8798828125,78.689453125,78.689453125,24.939453125,8.93994140625,72.93994140625,40.93994140625,25.6064453125,30.689453125
849.0,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1674.759765625,49.8798828125,78.689453125,78.689453125,24.939453125,8.93994140625,72.93994140625,40.93994140625,25.6064453125,30.689453125
850.0,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,1675.439453125,49.7197265625,78.359375,78.359375,24.609375,8.85986328125,72.85986328125,40.85986328125,25.2763671875,30.359375
851.0,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,1675.439453125,49.7197265625,78.359375,78.359375,24.609375,8.85986328125,72.85986328125,40.85986328125,25.2763671875,30.359375
852.0,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,1676.111328125,49.5556640625,78.02734375,78.02734375,24.77734375,8.77783203125,72.77783203125,40.77783203125,24.9443359375,30.02734375
853.0,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,1676.111328125,49.5556640625,78.02734375,78.02734375,24.77734375,8.77783203125,72.77783203125,40.77783203125,24.9443359375,30.02734375
854.0,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,1676.775390625,49.3876953125,77.693359375,77.693359375,24.443359375,8.69384765625,72.69384765625,40.69384765625,24.6103515625,29.693359375
855.0,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,1676.775390625,49.3876953125,77.693359375,77.693359375,24.443359375,8.69384765625,72.69384765625,40.69384765625,24.6103515625,29.693359375
856.0,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,1677.431640625,49.2158203125,77.357421875,77.357421875,24.607421875,8.60791015625,72.60791015625,40.60791015625,24.2744140625,29.357421875
857.0,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,1677.431640625,49.2158203125,77.357421875,77.357421875,24.607421875,8.60791015625,72.60791015625,40.60791015625,24.2744140625,29.357421875
858.0,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,1678.080078125,49.0400390625,77.01953125,77.01953125,24.26953125,8.52001953125,72.52001953125,40.52001953125,23.9365234375,29.01953125
859.0,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,1678.080078125,49.0400390625,77.01953125,77.01953125,24.26953125,8.52001953125,72.52001953125,40.52001953125,23.9365234375,29.01953125
860.0,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,1678.720703125,48.8603515625,76.6796875,76.6796875,24.4296875,8.43017578125,72.43017578125,40.43017578125,23.5966796875,28.6796875
861.0,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,1678.720703125,48.8603515625,76.6796875,76.6796875,24.4296875,8.43017578125,72.43017578125,40.43017578125,23.5966796875,28.6796875
862.0,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,1679.353515625,48.6767578125,76.337890625,76.337890625,24.087890625,8.33837890625,72.33837890625,40.33837890625,23.2548828125,28.337890625
863.0,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,1679.353515625,48.6767578125,76.337890625,76.337890625,24.087890625,8.33837890625,72.33837890625,40.33837890625,23.2548828125,28.337890625
864.0,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,1679.978515625,48.4892578125,75.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,22.9111328125,27.994140625
865.0,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,1679.978515625,48.4892578125,75.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,22.9111328125,27.994140625
866.0,75.3984375,54.0654296875,182.0654296875,34.8154296875,151.2978515625,1680.595703125,48.2978515625,75.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,22.5654296875,27.6484375
867.0,75.3984375,54.0654296875,182.0654296875,34.8154296875,151.2978515625,1680.595703125,48.2978515625,75.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,22.5654296875,27.6484375
868.0,75.05078125,53.7177734375,181.7177734375,34.7177734375,150.6025390625,1681.205078125,48.1025390625,75.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,22.2177734375,27.30078125
869.0,75.05078125,53.7177734375,181.7177734375,34.7177734375,150.6025390625,1681.205078125,48.1025390625,75.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,22.2177734375,27.30078125
870.0,74.951171875,53.3681640625,181.3681640625,34.6181640625,149.9033203125,1681.806640625,47.9033203125,74.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,21.8681640625,26.951171875
871.0,74.951171875,53.3681640625,181.3681640625,34.6181640625,149.9033203125,1681.806640625,47.9033203125,74.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,21.8681640625,26.951171875
872.0,74.599609375,53.0166015625,181.0166015625,34.5166015625,149.2001953125,1682.400390625,47.7001953125,74.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,21.5166015625,26.599609375
873.0,74.599609375,53.0166015625,181.0166015625,34.5166015625,149.2001953125,1682.400390625,47.7001953125,74.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,21.5166015625,26.599609375
874.0,73.99609375,52.6630859375,180.6630859375,34.4130859375,148.4931640625,1682.986328125,47.4931640625,74.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,21.1630859375,26.24609375
875.0,73.99609375,52.6630859375,180.6630859375,34.4130859375,148.4931640625,1682.986328125,47.4931640625,74.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,21.1630859375,26.24609375
876.0,73.640625,52.3076171875,180.3076171875,34.3076171875,147.7822265625,1683.564453125,47.2822265625,73.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,20.8076171875,25.890625
877.0,73.640625,52.3076171875,180.3076171875,34.3076171875,147.7822265625,1683.564453125,47.2822265625,73.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,20.8076171875,25.890625
878.0,73.533203125,51.9501953125,179.9501953125,34.2001953125,147.0673828125,1684.134765625,47.0673828125,73.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,20.4501953125,25.533203125
879.0,73.533203125,51.9501953125,179.9501953125,34.2001953125,147.0673828125,1684.134765625,47.0673828125,73.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,20.4501953125,25.533203125
880.0,73.173828125,51.5908203125,179.5908203125,34.0908203125,146.3486328125,1684.697265625,46.8486328125,73.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,20.0908203125,25.173828125
881.0,73.173828125,51.5908203125,179.5908203125,34.0908203125,146.3486328125,1684.697265625,46.8486328125,73.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,20.0908203125,25.173828125
882.0,72.5625,51.2294921875,179.2294921875,33.9794921875,145.6259765625,1685.251953125,46.6259765625,72.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,19.7294921875,24.8125
883.0,72.5625,51.2294921875,179.2294921875,33.9794921875,145.6259765625,1685.251953125,46.6259765625,72.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,19.7294921875,24.8125
884.0,72.19921875,50.8662109375,178.8662109375,33.8662109375,144.8994140625,1685.798828125,46.3994140625,72.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,19.3662109375,24.44921875
885.0,72.19921875,50.8662109375,178.8662109375,33.8662109375,144.8994140625,1685.798828125,46.3994140625,72.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,19.3662109375,24.44921875
886.0,72.083984375,50.5009765625,178.5009765625,33.7509765625,144.1689453125,1686.337890625,46.1689453125,72.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,19.0009765625,24.083984375
887.0,72.083984375,50.5009765625,178.5009765625,33.7509765625,144.1689453125,1686.337890625,46.1689453125,72.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,19.0009765625,24.083984375
888.0,71.716796875,50.1337890625,178.1337890625,33.6337890625,143.4345703125,1686.869140625,45.9345703125,71.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,18.6337890625,23.716796875
889.0,71.716796875,50.1337890625,178.1337890625,33.6337890625,143.4345703125,1686.869140625,45.9345703125,71.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,18.6337890625,23.716796875
890.0,71.09765625,49.7646484375,177.7646484375,33.5146484375,142.6962890625,1687.392578125,45.6962890625,71.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,18.2646484375,23.34765625
891.0,71.09765625,49.7646484375,177.7646484375,33.5146484375,142.6962890625,1687.392578125,45.6962890625,71.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,18.2646484375,23.34765625
892.0,70.7265625,49.3935546875,177.3935546875,33.3935546875,141.9541015625,1687.908203125,45.4541015625,70.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,17.8935546875,22.9765625
893.0,70.7265625,49.3935546875,177.3935546875,33.3935546875,141.9541015625,1687.908203125,45.4541015625,70.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,17.8935546875,22.9765625
894.0,70.603515625,49.0205078125,177.0205078125,33.2705078125,141.2080078125,1688.416015625,45.2080078125,70.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,17.5205078125,22.603515625
895.0,70.603515625,49.0205078125,177.0205078125,33.2705078125,141.2080078125,1688.416015625,45.2080078125,70.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,17.5205078125,22.603515625
896.0,70.228515625,48.6455078125,176.6455078125,33.1455078125,140.4580078125,1688.916015625,44.9580078125,70.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,33.1455078125,22.228515625
897.0,70.228515625,48.6455078125,176.6455078125,33.1455078125,140.4580078125,1688.916015625,44.9580078125,70.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,33.1455078125,22.228515625
898.0,69.6015625,48.2685546875,176.2685546875,33.0185546875,139.7041015625,1689.408203125,44.7041015625,69.8515625,69.8515625,22.1015625,14.35205078125,78.35205078125,46.35205078125,32.7685546875,21.8515625
899.0,69.6015625,48.2685546875,176.2685546875,33.0185546875,139.7041015625,1689.408203125,44.7041015625,69.8515625,69.8515625,22.1015625,14.35205078125,78.35205078125,46.35205078125,32.7685546875,21.8515625
900.0,69.22265625,47.8896484375,175.8896484375,32.8896484375,138.9462890625,1689.892578125,44.4462890625,69.47265625,69.47265625,22.22265625,14.22314453125,78.22314453125,46.22314453125,32.3896484375,21.47265625
901.0,69.22265625,47.8896484375,175.8896484375,32.8896484375,138.9462890625,1689.892578125,44.4462890625,69.47265625,69.47265625,22.22265625,14.22314453125,78.22314453125,46.22314453125,32.3896484375,21.47265625
