t, vcin_pseudo, vcip_pseudo
 2.41408E-05 , 5.42991E-01 , 8.83985E-01 
 2.41534E-05 , 6.04504E-01 , 6.45483E-01 
 2.41721E-05 , 6.23236E-01 , 6.26762E-01 
 2.42096E-05 , 2.32023E-01 , 9.59189E-01 
 2.42408E-05 , 5.53407E-01 , 8.29243E-01 
 2.42534E-05 , 6.37078E-01 , 6.12919E-01 
 2.42783E-05 , 6.25663E-01 , 6.24353E-01 
 2.43096E-05 , 2.94226E-01 , 9.06484E-01 
 2.43409E-05 , 5.34688E-01 , 7.20986E-01 
 2.43596E-05 , 6.08194E-01 , 6.41809E-01 
 2.43846E-05 , 6.25953E-01 , 6.24064E-01 
 2.44201E-05 , 3.53633E-01 , 8.46367E-01 
 2.44471E-05 , 6.91809E-01 , 6.47791E-01 
 2.44658E-05 , 6.30266E-01 , 6.19661E-01 
 2.44908E-05 , 6.24926E-01 , 6.25073E-01 
 2.45346E-05 , 4.35800E-01 , 7.83574E-01 
 2.45533E-05 , 5.74881E-01 , 6.75122E-01 
 2.45721E-05 , 6.19926E-01 , 6.30109E-01 
 2.46096E-05 , 4.39687E-01 , 7.52663E-01 
 2.46409E-05 , 7.33158E-01 , 5.40546E-01 
 2.46596E-05 , 6.45107E-01 , 6.04930E-01 
 2.46846E-05 , 6.27232E-01 , 6.23224E-01 
 2.47345E-05 , 5.34140E-01 , 5.93661E-01 
 2.47472E-05 , 6.95236E-01 , 5.54762E-01 
 2.47721E-05 , 6.22876E-01 , 6.27129E-01 
 2.48096E-05 , 6.39235E-01 , 6.25224E-01 
 2.48346E-05 , 6.70246E-01 , 5.79754E-01 
 2.48534E-05 , 6.20557E-01 , 6.29402E-01 
 2.48783E-05 , 6.17105E-01 , 6.32805E-01 
 2.49096E-05 , 6.59425E-01 , 4.91899E-01 
 2.49408E-05 , 6.31001E-01 , 7.93754E-01 
 2.49596E-05 , 6.29607E-01 , 6.20430E-01 
 2.49846E-05 , 6.20440E-01 , 6.29728E-01 
 2.50213E-05 , 7.78878E-01 , 4.21122E-01 
 2.50471E-05 , 6.83806E-01 , 5.66193E-01 
 2.50721E-05 , 6.25235E-01 , 6.24781E-01 
 2.51096E-05 , 6.24643E-01 , 6.25716E-01 
 2.51408E-05 , 8.75039E-01 , 3.74961E-01 
 2.51534E-05 , 6.25720E-01 , 6.24278E-01 
 2.51783E-05 , 6.32096E-01 , 6.18049E-01 
 2.52096E-05 , 8.86262E-01 , 3.24759E-01 
 2.52409E-05 , 7.40197E-01 , 5.33507E-01 
 2.52596E-05 , 6.16162E-01 , 6.33835E-01 
 2.52783E-05 , 6.26251E-01 , 6.23747E-01 
 2.53096E-05 , 9.36148E-01 , 2.64922E-01 
 2.53409E-05 , 7.74937E-01 , 4.83522E-01 
 2.53596E-05 , 6.61516E-01 , 5.88481E-01 
 2.53784E-05 , 6.23758E-01 , 6.26237E-01 
 2.54096E-05 , 9.69390E-01 , 2.30629E-01 
 2.54409E-05 , 8.00641E-01 , 4.49443E-01 
 2.54596E-05 , 6.15509E-01 , 6.41835E-01 
 2.54783E-05 , 6.24945E-01 , 6.25031E-01 
 2.55096E-05 , 9.89888E-01 , 2.13273E-01 
 2.55409E-05 , 8.21172E-01 , 4.37287E-01 
 2.55596E-05 , 6.40935E-01 , 6.38511E-01 
 2.55783E-05 , 6.39503E-01 , 6.10493E-01 
 2.56096E-05 , 1.00158E+00 , 2.13255E-01 
 2.56408E-05 , 8.45307E-01 , 4.57010E-01 
 2.56596E-05 , 6.60670E-01 , 6.42228E-01 
 2.56721E-05 , 6.25393E-01 , 6.24601E-01 
 2.57096E-05 , 9.79869E-01 , 1.95471E-01 
 2.57408E-05 , 9.04987E-01 , 5.40709E-01 
 2.57534E-05 , 6.57125E-01 , 5.92863E-01 
 2.57721E-05 , 6.25925E-01 , 6.24071E-01 
 2.58096E-05 , 9.50838E-01 , 1.96038E-01 
 2.58408E-05 , 9.06316E-01 , 5.93620E-01 
 2.58534E-05 , 6.30011E-01 , 6.19092E-01 
 2.58721E-05 , 6.25100E-01 , 6.24875E-01 
 2.59096E-05 , 9.31802E-01 , 2.37406E-01 
 2.59408E-05 , 8.59431E-01 , 6.24044E-01 
 2.59534E-05 , 5.90576E-01 , 6.58072E-01 
 2.59721E-05 , 6.23929E-01 , 6.26022E-01 
 2.60096E-05 , 9.08316E-01 , 2.95098E-01 
 2.60408E-05 , 7.66769E-01 , 6.31613E-01 
 2.60596E-05 , 6.39943E-01 , 6.10053E-01 
 2.60783E-05 , 6.27299E-01 , 6.22791E-01 
 2.61096E-05 , 8.23880E-01 , 3.76289E-01 
 2.61409E-05 , 6.32812E-01 , 6.17187E-01 
 2.61596E-05 , 6.07810E-01 , 6.42161E-01 
 2.61846E-05 , 6.25105E-01 , 6.25002E-01 
 2.62345E-05 , 7.11266E-01 , 4.30159E-01 
 2.62471E-05 , 6.65555E-01 , 5.84443E-01 
 2.62721E-05 , 6.18739E-01 , 6.31334E-01 
 2.63096E-05 , 7.15300E-01 , 4.71074E-01 
 2.63408E-05 , 5.27765E-01 , 7.91314E-01 
 2.63596E-05 , 6.15546E-01 , 6.34360E-01 
 2.63788E-05 , 6.27585E-01 , 6.22375E-01 
 2.64096E-05 , 6.41611E-01 , 5.61123E-01 
 2.64471E-05 , 7.83369E-01 , 4.66629E-01 
 2.64658E-05 , 6.20515E-01 , 6.29597E-01 
 2.64846E-05 , 6.27289E-01 , 6.24876E-01 
 2.65096E-05 , 5.45373E-01 , 6.55420E-01 
 2.65471E-05 , 7.08816E-01 , 5.41183E-01 
 2.65658E-05 , 6.37078E-01 , 6.12791E-01 
 2.65908E-05 , 6.24855E-01 , 6.25145E-01 
 2.66345E-05 , 4.17966E-01 , 7.23459E-01 
 2.66471E-05 , 5.73667E-01 , 6.76332E-01 
 2.66721E-05 , 6.14574E-01 , 6.35488E-01 
 2.67096E-05 , 4.50088E-01 , 6.88927E-01 
 2.67408E-05 , 4.06161E-01 , 8.43862E-01 
 2.67534E-05 , 6.56046E-01 , 5.93952E-01 
 2.67783E-05 , 6.33954E-01 , 6.15910E-01 
 2.68096E-05 , 3.57255E-01 , 8.54473E-01 
 2.68409E-05 , 5.56669E-01 , 7.10842E-01 
 2.68596E-05 , 6.22759E-01 , 6.27248E-01 
 2.68846E-05 , 6.12377E-01 , 6.37747E-01 
 2.69153E-05 , 2.83107E-01 , 9.16894E-01 
 2.69471E-05 , 5.72420E-01 , 7.48031E-01 
 2.69596E-05 , 6.24674E-01 , 6.25323E-01 
 2.69846E-05 , 6.26280E-01 , 6.23847E-01 
 2.70294E-05 , 2.39770E-01 , 9.60230E-01 
 2.70471E-05 , 5.71558E-01 , 7.09002E-01 
 2.70658E-05 , 6.06567E-01 , 6.43430E-01 
 2.70846E-05 , 6.24236E-01 , 6.25695E-01 
 2.71231E-05 , 2.16738E-01 , 9.83262E-01 
 2.71471E-05 , 5.50304E-01 , 7.87131E-01 
 2.71596E-05 , 6.14741E-01 , 6.35255E-01 
 2.71846E-05 , 6.24106E-01 , 6.25910E-01 
 2.72163E-05 , 2.05892E-01 , 9.94108E-01 
 2.72471E-05 , 5.02941E-01 , 8.17510E-01 
 2.72596E-05 , 6.05814E-01 , 6.43620E-01 
 2.72783E-05 , 6.28171E-01 , 6.21618E-01 
 2.73096E-05 , 2.07433E-01 , 9.92640E-01 
 2.73409E-05 , 4.35317E-01 , 8.15508E-01 
 2.73596E-05 , 6.27339E-01 , 6.30005E-01 
 2.73783E-05 , 6.18724E-01 , 6.31271E-01 
 2.74096E-05 , 2.24095E-01 , 9.89903E-01 
 2.74408E-05 , 4.74142E-01 , 8.16797E-01 
 2.74596E-05 , 6.03664E-01 , 6.46337E-01 
 2.74783E-05 , 6.31519E-01 , 6.18413E-01 
 2.75096E-05 , 2.44630E-01 , 9.68661E-01 
 2.75408E-05 , 5.12651E-01 , 7.90982E-01 
 2.75596E-05 , 6.35823E-01 , 6.14174E-01 
 2.75783E-05 , 6.24871E-01 , 6.25145E-01 
 2.76096E-05 , 2.92791E-01 , 9.07764E-01 
 2.76409E-05 , 5.31183E-01 , 7.20718E-01 
 2.76596E-05 , 6.05696E-01 , 6.44306E-01 
 2.76846E-05 , 6.20248E-01 , 6.29767E-01 
 2.77231E-05 , 3.53502E-01 , 8.46498E-01 
 2.77471E-05 , 6.85457E-01 , 6.53429E-01 
 2.77658E-05 , 6.26902E-01 , 6.23031E-01 
 2.77908E-05 , 6.25472E-01 , 6.24483E-01 
 2.78346E-05 , 4.42766E-01 , 7.94885E-01 
 2.78533E-05 , 5.69860E-01 , 6.80142E-01 
 2.78721E-05 , 6.30183E-01 , 6.19834E-01 
 2.79096E-05 , 4.51577E-01 , 7.51062E-01 
 2.79409E-05 , 7.19114E-01 , 5.31175E-01 
 2.79658E-05 , 6.13779E-01 , 6.36320E-01 
 2.79846E-05 , 6.23894E-01 , 6.26599E-01 
 2.80346E-05 , 5.86648E-01 , 6.51002E-01 
 2.80533E-05 , 6.35918E-01 , 6.14041E-01 
 2.80721E-05 , 6.24065E-01 , 6.25940E-01 
 2.81096E-05 , 6.46473E-01 , 6.26195E-01 
 2.81408E-05 , 6.67833E-01 , 5.82254E-01 
 2.81596E-05 , 6.45580E-01 , 6.04378E-01 
 2.81783E-05 , 6.29267E-01 , 6.20765E-01 
 2.82096E-05 , 6.60433E-01 , 5.22424E-01 
 2.82408E-05 , 5.99219E-01 , 7.66603E-01 
 2.82596E-05 , 6.27293E-01 , 6.22744E-01 
 2.82846E-05 , 6.18126E-01 , 6.32042E-01 
 2.83193E-05 , 7.75371E-01 , 4.24629E-01 
 2.83471E-05 , 6.70763E-01 , 5.79235E-01 
 2.83659E-05 , 6.23063E-01 , 6.26933E-01 
 2.83909E-05 , 6.25497E-01 , 6.24601E-01 
 2.84346E-05 , 8.72916E-01 , 3.76598E-01 
 2.84533E-05 , 6.27431E-01 , 6.22567E-01 
 2.84721E-05 , 6.29383E-01 , 6.20534E-01 
 2.85096E-05 , 8.63186E-01 , 3.35623E-01 
 2.85408E-05 , 7.83856E-01 , 5.80279E-01 
 2.85596E-05 , 5.76797E-01 , 6.73200E-01 
 2.85783E-05 , 6.24403E-01 , 6.25596E-01 
 2.86096E-05 , 9.34948E-01 , 2.65391E-01 
 2.86409E-05 , 7.72365E-01 , 4.83309E-01 
 2.86596E-05 , 6.57503E-01 , 5.92494E-01 
 2.86784E-05 , 6.22621E-01 , 6.27375E-01 
 2.87106E-05 , 9.68771E-01 , 2.31229E-01 
 2.87409E-05 , 7.99842E-01 , 4.50158E-01 
 2.87596E-05 , 6.15526E-01 , 6.30515E-01 
 2.87783E-05 , 6.27236E-01 , 6.22755E-01 
 2.88096E-05 , 9.90058E-01 , 2.16242E-01 
 2.88409E-05 , 8.23930E-01 , 4.40661E-01 
 2.88596E-05 , 6.45218E-01 , 6.42683E-01 
 2.88783E-05 , 6.39194E-01 , 6.10801E-01 
 2.89096E-05 , 1.00147E+00 , 2.13371E-01 
 2.89408E-05 , 8.70209E-01 , 4.81607E-01 
 2.89534E-05 , 6.69304E-01 , 5.80694E-01 
 2.89721E-05 , 6.25469E-01 , 6.24517E-01 
 2.90096E-05 , 9.48939E-01 , 1.63792E-01 
 2.90408E-05 , 1.00774E+00 , 2.42287E-01 
 2.90534E-05 , 6.54463E-01 , 5.93693E-01 
 2.90721E-05 , 6.29375E-01 , 6.20622E-01 
 2.91096E-05 , 9.15807E-01 , 1.65802E-01 
 2.91408E-05 , 9.82375E-01 , 2.67628E-01 
 2.91533E-05 , 6.27568E-01 , 6.24803E-01 
 2.91721E-05 , 6.26480E-01 , 6.23495E-01 
 2.92096E-05 , 8.96397E-01 , 2.12390E-01 
 2.92408E-05 , 9.44119E-01 , 3.05884E-01 
 2.92533E-05 , 5.88950E-01 , 6.61125E-01 
 2.92722E-05 , 6.25364E-01 , 6.24587E-01 
 2.93096E-05 , 9.11852E-01 , 2.96805E-01 
 2.93408E-05 , 7.28894E-01 , 5.90185E-01 
 2.93596E-05 , 6.32151E-01 , 6.17855E-01 
 2.93783E-05 , 6.21458E-01 , 6.28601E-01 
 2.94096E-05 , 8.25861E-01 , 3.74303E-01 
 2.94409E-05 , 6.34876E-01 , 6.15136E-01 
 2.94596E-05 , 6.09864E-01 , 6.40107E-01 
 2.94846E-05 , 6.23847E-01 , 6.26223E-01 
 2.95345E-05 , 7.42816E-01 , 4.57184E-01 
 2.95471E-05 , 6.64614E-01 , 5.85384E-01 
 2.95721E-05 , 6.18246E-01 , 6.31794E-01 
 2.96096E-05 , 6.25108E-01 , 6.25378E-01 
 2.96408E-05 , 6.95609E-01 , 5.54407E-01 
 2.96534E-05 , 6.45593E-01 , 6.04365E-01 
 2.96783E-05 , 6.20095E-01 , 6.29775E-01 
 2.97096E-05 , 6.64528E-01 , 5.12992E-01 
 2.97409E-05 , 8.23630E-01 , 4.31915E-01 
 2.97596E-05 , 6.45822E-01 , 6.04136E-01 
 2.97846E-05 , 6.28812E-01 , 6.24571E-01 
 2.98096E-05 , 5.79072E-01 , 6.12135E-01 
 2.98409E-05 , 7.52198E-01 , 5.09690E-01 
 2.98596E-05 , 6.21214E-01 , 6.28692E-01 
 2.98846E-05 , 6.25982E-01 , 6.23984E-01 
 2.99096E-05 , 4.67981E-01 , 7.32115E-01 
 2.99471E-05 , 6.45548E-01 , 6.04451E-01 
 2.99658E-05 , 6.35295E-01 , 6.14719E-01 
 2.99909E-05 , 6.25413E-01 , 6.24952E-01 
 3.00346E-05 , 4.07167E-01 , 8.40851E-01 
 3.00533E-05 , 6.52422E-01 , 5.97576E-01 
 3.00721E-05 , 6.26954E-01 , 6.23014E-01 
 3.01096E-05 , 3.66619E-01 , 8.05820E-01 
 3.01408E-05 , 6.43490E-01 , 7.94204E-01 
 3.01596E-05 , 5.99622E-01 , 6.50349E-01 
 3.01783E-05 , 6.27262E-01 , 6.22796E-01 
 3.02096E-05 , 2.87169E-01 , 9.12857E-01 
 3.02409E-05 , 5.02018E-01 , 7.49883E-01 
 3.02596E-05 , 6.17252E-01 , 6.32746E-01 
 3.02784E-05 , 6.22914E-01 , 6.27014E-01 
 3.03096E-05 , 2.47220E-01 , 9.52809E-01 
 3.03409E-05 , 4.64586E-01 , 7.86239E-01 
 3.03596E-05 , 6.52531E-01 , 5.99545E-01 
 3.03784E-05 , 6.23531E-01 , 6.26422E-01 
 3.04096E-05 , 2.20018E-01 , 9.80034E-01 
 3.04409E-05 , 4.42090E-01 , 8.11500E-01 
 3.04596E-05 , 6.39668E-01 , 6.28520E-01 
 3.04783E-05 , 6.30253E-01 , 6.19771E-01 
 3.05096E-05 , 2.16349E-01 , 9.97899E-01 
 3.05409E-05 , 4.42005E-01 , 8.31418E-01 
 3.05596E-05 , 6.37011E-01 , 6.65350E-01 
 3.05721E-05 , 6.24111E-01 , 6.25876E-01 
 3.06096E-05 , 1.72421E-01 , 9.60954E-01 
 3.06408E-05 , 5.51262E-01 , 9.32214E-01 
 3.06534E-05 , 5.85289E-01 , 6.63359E-01 
 3.06721E-05 , 6.32662E-01 , 6.13149E-01 
 3.07096E-05 , 1.17588E-01 , 8.51099E-01 
 3.07346E-05 , 2.52760E-01 , 9.97054E-01 
 3.07533E-05 , 6.24630E-01 , 6.54928E-01 
 3.07721E-05 , 6.26683E-01 , 6.23328E-01 
 3.08096E-05 , 6.25518E-01 , 6.24602E-01 
 3.08346E-05 , 2.84055E-01 , 9.64856E-01 
 3.08533E-05 , 6.66074E-01 , 6.46690E-01 
 3.08721E-05 , 6.29759E-01 , 6.20232E-01 
 3.09096E-05 , 2.35340E-01 , 8.73382E-01 
 3.09408E-05 , 6.53583E-01 , 8.46354E-01 
 3.09534E-05 , 5.78607E-01 , 6.71391E-01 
 3.09783E-05 , 6.29968E-01 , 6.20006E-01 
 3.10096E-05 , 3.40939E-01 , 8.61798E-01 
 3.10409E-05 , 5.86178E-01 , 6.69496E-01 
 3.10596E-05 , 6.08232E-01 , 6.41740E-01 
 3.10846E-05 , 6.25896E-01 , 6.24009E-01 
 3.11345E-05 , 3.92487E-01 , 7.48938E-01 
 3.11471E-05 , 5.46798E-01 , 7.03200E-01 
 3.11721E-05 , 6.24199E-01 , 6.25817E-01 
 3.12096E-05 , 4.26939E-01 , 7.41349E-01 
 3.12408E-05 , 7.73969E-01 , 5.90699E-01 
 3.12596E-05 , 6.32691E-01 , 6.17346E-01 
 3.12846E-05 , 6.16264E-01 , 6.34182E-01 
 3.13319E-05 , 5.63405E-01 , 6.36595E-01 
 3.13471E-05 , 6.91067E-01 , 5.58932E-01 
 3.13721E-05 , 6.02329E-01 , 6.47676E-01 
 3.13916E-05 , 6.25787E-01 , 6.24667E-01 
 3.14346E-05 , 6.62964E-01 , 5.82110E-01 
 3.14533E-05 , 6.22111E-01 , 6.27847E-01 
 3.14721E-05 , 6.21651E-01 , 6.28294E-01 
 3.15096E-05 , 6.26228E-01 , 4.87263E-01 
 3.15408E-05 , 7.38986E-01 , 5.11017E-01 
 3.15534E-05 , 5.88997E-01 , 6.61014E-01 
 3.15783E-05 , 6.25078E-01 , 6.25178E-01 
 3.16096E-05 , 7.66619E-01 , 4.33387E-01 
 3.16409E-05 , 6.08443E-01 , 6.41569E-01 
 3.16658E-05 , 6.24257E-01 , 6.25725E-01 
 3.16846E-05 , 6.25679E-01 , 6.24399E-01 
 3.17345E-05 , 8.11380E-01 , 3.18842E-01 
 3.17471E-05 , 5.71361E-01 , 6.78766E-01 
 3.17721E-05 , 6.24655E-01 , 6.25220E-01 
 3.17913E-05 , 6.25146E-01 , 6.24744E-01 
 3.18346E-05 , 9.21758E-01 , 3.21324E-01 
 3.18533E-05 , 6.13678E-01 , 7.04367E-01 
 3.18721E-05 , 6.28972E-01 , 6.21002E-01 
 3.19096E-05 , 7.52873E-01 , 2.76085E-01 
 3.19408E-05 , 9.68334E-01 , 2.81681E-01 
 3.19533E-05 , 6.13165E-01 , 6.36909E-01 
 3.19721E-05 , 6.24599E-01 , 6.25397E-01 
 3.20096E-05 , 9.52187E-01 , 2.45017E-01 
 3.20408E-05 , 8.79854E-01 , 5.31708E-01 
 3.20534E-05 , 6.49048E-01 , 6.00932E-01 
 3.20721E-05 , 6.30333E-01 , 6.19665E-01 
 3.21096E-05 , 9.31711E-01 , 1.86667E-01 
 3.21408E-05 , 9.33056E-01 , 5.50419E-01 
 3.21534E-05 , 6.63266E-01 , 5.84960E-01 
 3.21721E-05 , 6.13128E-01 , 6.32327E-01 
 3.22096E-05 , 6.25021E-01 , 6.25093E-01 
 3.22346E-05 , 1.01918E+00 , 2.30309E-01 
 3.22533E-05 , 6.91185E-01 , 6.10146E-01 
 3.22661E-05 , 6.31950E-01 , 6.18047E-01 
 3.22908E-05 , 6.24984E-01 , 6.24991E-01 
 3.23345E-05 , 9.67419E-01 , 2.00753E-01 
 3.23471E-05 , 7.08335E-01 , 5.41664E-01 
 3.23658E-05 , 6.16364E-01 , 6.31520E-01 
 3.23908E-05 , 6.20316E-01 , 6.29527E-01 
 3.24345E-05 , 9.29115E-01 , 2.12311E-01 
 3.24471E-05 , 6.95561E-01 , 5.71447E-01 
 3.24658E-05 , 6.33973E-01 , 6.16023E-01 
 3.24908E-05 , 6.21302E-01 , 6.28566E-01 
 3.25345E-05 , 8.83974E-01 , 2.42889E-01 
 3.25471E-05 , 6.50071E-01 , 6.06322E-01 
 3.25659E-05 , 6.33264E-01 , 6.16711E-01 
 3.25908E-05 , 6.24324E-01 , 6.25600E-01 
 3.26346E-05 , 8.87217E-01 , 3.44975E-01 
 3.26533E-05 , 6.37357E-01 , 6.12641E-01 
 3.26721E-05 , 6.26493E-01 , 6.23548E-01 
 3.27096E-05 , 7.67699E-01 , 3.29298E-01 
 3.27408E-05 , 7.61898E-01 , 7.38039E-01 
 3.27534E-05 , 5.86934E-01 , 6.63063E-01 
 3.27783E-05 , 6.22199E-01 , 6.27738E-01 
 3.28096E-05 , 7.95266E-01 , 4.16514E-01 
 3.28409E-05 , 5.78063E-01 , 6.87917E-01 
 3.28596E-05 , 6.45097E-01 , 6.04941E-01 
 3.28846E-05 , 6.25244E-01 , 6.24921E-01 
 3.29345E-05 , 6.38105E-01 , 4.92118E-01 
 3.29533E-05 , 5.97977E-01 , 6.51981E-01 
 3.29721E-05 , 6.22507E-01 , 6.27353E-01 
 3.30096E-05 , 6.25474E-01 , 6.24935E-01 
 3.30346E-05 , 6.23188E-01 , 6.26626E-01 
 3.30534E-05 , 6.72929E-01 , 5.77030E-01 
 3.30766E-05 , 6.30554E-01 , 6.21503E-01 
 3.31047E-05 , 6.39102E-01 , 6.37869E-01 
 3.31345E-05 , 5.13411E-01 , 6.66149E-01 
 3.31533E-05 , 6.14611E-01 , 6.35347E-01 
 3.31721E-05 , 6.29098E-01 , 6.20775E-01 
 3.32096E-05 , 6.41910E-01 , 6.25989E-01 
 3.32346E-05 , 4.76481E-01 , 7.73010E-01 
 3.32534E-05 , 6.25855E-01 , 6.24157E-01 
 3.32783E-05 , 6.27927E-01 , 6.22103E-01 
 3.33096E-05 , 4.27305E-01 , 7.75400E-01 
 3.33409E-05 , 6.18551E-01 , 6.48176E-01 
 3.33596E-05 , 6.30017E-01 , 6.19955E-01 
 3.33846E-05 , 6.22844E-01 , 6.27223E-01 
 3.34231E-05 , 3.32641E-01 , 8.67359E-01 
 3.34471E-05 , 6.66207E-01 , 6.56042E-01 
 3.34658E-05 , 6.11484E-01 , 6.38539E-01 
 3.34908E-05 , 6.29801E-01 , 6.20188E-01 
 3.35345E-05 , 2.42572E-01 , 8.87651E-01 
 3.35471E-05 , 6.02469E-01 , 6.47570E-01 
 3.35659E-05 , 6.14933E-01 , 6.35042E-01 
 3.35908E-05 , 6.24983E-01 , 6.24922E-01 
 3.36345E-05 , 2.46714E-01 , 9.66381E-01 
 3.36533E-05 , 5.65160E-01 , 6.84839E-01 
 3.36659E-05 , 6.27625E-01 , 6.22371E-01 
 3.36908E-05 , 6.25141E-01 , 6.24791E-01 
 3.37345E-05 , 1.83157E-01 , 9.51453E-01 
 3.37471E-05 , 5.40967E-01 , 7.09432E-01 
 3.37658E-05 , 6.35642E-01 , 6.09661E-01 
 3.37846E-05 , 6.23641E-01 , 6.26374E-01 
 3.38325E-05 , 2.05467E-01 , 9.94533E-01 
 3.38471E-05 , 5.38760E-01 , 7.41801E-01 
 3.38658E-05 , 6.46527E-01 , 6.24145E-01 
 3.38846E-05 , 6.24880E-01 , 6.25115E-01 
 3.39231E-05 , 2.08021E-01 , 9.91979E-01 
 3.39471E-05 , 5.28431E-01 , 8.07944E-01 
 3.39596E-05 , 6.09171E-01 , 6.40817E-01 
 3.39846E-05 , 6.24756E-01 , 6.25219E-01 
 3.40105E-05 , 2.21485E-01 , 9.78515E-01 
 3.40409E-05 , 4.52054E-01 , 7.97958E-01 
 3.40596E-05 , 6.32405E-01 , 6.13636E-01 
 3.40784E-05 , 6.23969E-01 , 6.26026E-01 
 3.41096E-05 , 2.49316E-01 , 9.50926E-01 
 3.41409E-05 , 4.83789E-01 , 7.67036E-01 
 3.41596E-05 , 5.99406E-01 , 6.50591E-01 
 3.41846E-05 , 6.31295E-01 , 6.18625E-01 
 3.42179E-05 , 2.93964E-01 , 9.06035E-01 
 3.42471E-05 , 6.12220E-01 , 7.18350E-01 
 3.42658E-05 , 6.16715E-01 , 6.33259E-01 
 3.42885E-05 , 6.25445E-01 , 6.24562E-01 
 3.43345E-05 , 3.35172E-01 , 8.22316E-01 
 3.43471E-05 , 6.81425E-01 , 5.68574E-01 
 3.43721E-05 , 6.31781E-01 , 6.18110E-01 
 3.44096E-05 , 3.44212E-01 , 7.17197E-01 
 3.44408E-05 , 4.44640E-01 , 8.05383E-01 
 3.44596E-05 , 5.95414E-01 , 6.54596E-01 
 3.44783E-05 , 6.22283E-01 , 6.27776E-01 
 3.45101E-05 , 4.71836E-01 , 7.28164E-01 
 3.45471E-05 , 6.64453E-01 , 5.85545E-01 
 3.45659E-05 , 6.26597E-01 , 6.23502E-01 
 3.45908E-05 , 6.24433E-01 , 6.26115E-01 
 3.46346E-05 , 5.87901E-01 , 6.61913E-01 
 3.46534E-05 , 6.36563E-01 , 6.13395E-01 
 3.46783E-05 , 6.24207E-01 , 6.25797E-01 
 3.47096E-05 , 4.80060E-01 , 6.25751E-01 
 3.47408E-05 , 5.60867E-01 , 8.84828E-01 
 3.47596E-05 , 6.53443E-01 , 5.96514E-01 
 3.47783E-05 , 6.22566E-01 , 6.27466E-01 
 3.48096E-05 , 6.56617E-01 , 5.44028E-01 
 3.48409E-05 , 5.42749E-01 , 7.19419E-01 
 3.48596E-05 , 6.11693E-01 , 6.38344E-01 
 3.48846E-05 , 6.25858E-01 , 6.24549E-01 
 3.49345E-05 , 7.81287E-01 , 4.18713E-01 
 3.49471E-05 , 7.06035E-01 , 5.43964E-01 
 3.49721E-05 , 6.29482E-01 , 6.20534E-01 
 3.50096E-05 , 7.74023E-01 , 4.07076E-01 
 3.50408E-05 , 7.61978E-01 , 6.73232E-01 
 3.50596E-05 , 6.57173E-01 , 5.92799E-01 
 3.50783E-05 , 6.21832E-01 , 6.28051E-01 
 3.51096E-05 , 8.86042E-01 , 3.13990E-01 
 3.51409E-05 , 7.23681E-01 , 5.26407E-01 
 3.51596E-05 , 6.48634E-01 , 6.01368E-01 
 3.51846E-05 , 6.22459E-01 , 6.27511E-01 
 3.52224E-05 , 9.37489E-01 , 2.62511E-01 
 3.52471E-05 , 7.52337E-01 , 5.87284E-01 
 3.52658E-05 , 6.33087E-01 , 6.16930E-01 
 3.52908E-05 , 6.25015E-01 , 6.25060E-01 
 3.53345E-05 , 9.40400E-01 , 1.93830E-01 
 3.53471E-05 , 7.07415E-01 , 5.55407E-01 
 3.53658E-05 , 6.51094E-01 , 5.98903E-01 
 3.53846E-05 , 6.24871E-01 , 6.25124E-01 
 3.54313E-05 , 9.90614E-01 , 2.09385E-01 
 3.54471E-05 , 7.50767E-01 , 5.45949E-01 
 3.54658E-05 , 6.32632E-01 , 6.58199E-01 
 3.54846E-05 , 6.23031E-01 , 6.26974E-01 
 3.55224E-05 , 9.94884E-01 , 2.05116E-01 
 3.55471E-05 , 8.08250E-01 , 5.30636E-01 
 3.55596E-05 , 6.44551E-01 , 6.05438E-01 
 3.55784E-05 , 6.22696E-01 , 6.27299E-01 
 3.56112E-05 , 9.87665E-01 , 2.12335E-01 
 3.56409E-05 , 8.08910E-01 , 4.41089E-01 
 3.56596E-05 , 6.23448E-01 , 6.23114E-01 
 3.56783E-05 , 6.23014E-01 , 6.26991E-01 
 3.57096E-05 , 9.69096E-01 , 2.33180E-01 
 3.57409E-05 , 7.87251E-01 , 4.68423E-01 
 3.57596E-05 , 6.05886E-01 , 6.68335E-01 
 3.57783E-05 , 6.24287E-01 , 6.25663E-01 
 3.58096E-05 , 9.43973E-01 , 2.64521E-01 
 3.58409E-05 , 7.55709E-01 , 5.11802E-01 
 3.58596E-05 , 6.36455E-01 , 6.13543E-01 
 3.58783E-05 , 6.24855E-01 , 6.25073E-01 
 3.59096E-05 , 8.86132E-01 , 3.13888E-01 
 3.59409E-05 , 6.97878E-01 , 5.52121E-01 
 3.59596E-05 , 6.22886E-01 , 6.27115E-01 
 3.59846E-05 , 6.22225E-01 , 6.27832E-01 
 3.60212E-05 , 8.22316E-01 , 3.77685E-01 
 3.60471E-05 , 6.15844E-01 , 7.21591E-01 
 3.60658E-05 , 6.28656E-01 , 6.21315E-01 
 3.60908E-05 , 6.26176E-01 , 6.23992E-01 
 3.61345E-05 , 7.42782E-01 , 4.48132E-01 
 3.61533E-05 , 6.65954E-01 , 5.84035E-01 
 3.61721E-05 , 6.28443E-01 , 6.21643E-01 
 3.62096E-05 , 7.23017E-01 , 4.58145E-01 
